Source,Target,Label,Type
19,158,"Edge 19 to 158","Undirected"
19,332,"Edge 19 to 332","Undirected"
19,469,"Edge 19 to 469","Undirected"
19,937,"Edge 19 to 937","Undirected"
20,3,"Edge 20 to 3","Undirected"
20,11,"Edge 20 to 11","Undirected"
20,96,"Edge 20 to 96","Undirected"
20,138,"Edge 20 to 138","Undirected"
20,145,"Edge 20 to 145","Undirected"
20,201,"Edge 20 to 201","Undirected"
20,241,"Edge 20 to 241","Undirected"
20,310,"Edge 20 to 310","Undirected"
20,489,"Edge 20 to 489","Undirected"
20,575,"Edge 20 to 575","Undirected"
20,615,"Edge 20 to 615","Undirected"
20,804,"Edge 20 to 804","Undirected"
20,868,"Edge 20 to 868","Undirected"
20,925,"Edge 20 to 925","Undirected"
21,12,"Edge 21 to 12","Undirected"
21,18,"Edge 21 to 18","Undirected"
21,117,"Edge 21 to 117","Undirected"
21,240,"Edge 21 to 240","Undirected"
21,359,"Edge 21 to 359","Undirected"
21,485,"Edge 21 to 485","Undirected"
22,1,"Edge 22 to 1","Undirected"
22,9,"Edge 22 to 9","Undirected"
22,263,"Edge 22 to 263","Undirected"
22,385,"Edge 22 to 385","Undirected"
22,980,"Edge 22 to 980","Undirected"
23,2,"Edge 23 to 2","Undirected"
23,6,"Edge 23 to 6","Undirected"
23,33,"Edge 23 to 33","Undirected"
23,48,"Edge 23 to 48","Undirected"
23,52,"Edge 23 to 52","Undirected"
23,61,"Edge 23 to 61","Undirected"
23,100,"Edge 23 to 100","Undirected"
23,171,"Edge 23 to 171","Undirected"
23,199,"Edge 23 to 199","Undirected"
23,254,"Edge 23 to 254","Undirected"
23,273,"Edge 23 to 273","Undirected"
23,286,"Edge 23 to 286","Undirected"
23,289,"Edge 23 to 289","Undirected"
23,317,"Edge 23 to 317","Undirected"
23,325,"Edge 23 to 325","Undirected"
23,330,"Edge 23 to 330","Undirected"
23,404,"Edge 23 to 404","Undirected"
23,491,"Edge 23 to 491","Undirected"
23,697,"Edge 23 to 697","Undirected"
23,703,"Edge 23 to 703","Undirected"
23,998,"Edge 23 to 998","Undirected"
24,1,"Edge 24 to 1","Undirected"
24,11,"Edge 24 to 11","Undirected"
24,186,"Edge 24 to 186","Undirected"
24,312,"Edge 24 to 312","Undirected"
24,350,"Edge 24 to 350","Undirected"
24,387,"Edge 24 to 387","Undirected"
24,829,"Edge 24 to 829","Undirected"
24,843,"Edge 24 to 843","Undirected"
24,966,"Edge 24 to 966","Undirected"
25,3,"Edge 25 to 3","Undirected"
25,17,"Edge 25 to 17","Undirected"
25,103,"Edge 25 to 103","Undirected"
25,128,"Edge 25 to 128","Undirected"
25,481,"Edge 25 to 481","Undirected"
25,497,"Edge 25 to 497","Undirected"
25,504,"Edge 25 to 504","Undirected"
25,965,"Edge 25 to 965","Undirected"
26,1,"Edge 26 to 1","Undirected"
26,19,"Edge 26 to 19","Undirected"
26,35,"Edge 26 to 35","Undirected"
