Source,Target,Weight,Type,Start,End,Label
183,2,1,"undirected",61,208,"node 183 to 2"
183,6,1,"undirected",61,208,"node 183 to 6"
183,7,1,"undirected",61,208,"node 183 to 7"
183,55,1,"undirected",61,208,"node 183 to 55"
183,64,1,"undirected",61,208,"node 183 to 64"
183,83,1,"undirected",61,208,"node 183 to 83"
183,186,1,"undirected",61,208,"node 183 to 186"
183,254,1,"undirected",61,208,"node 183 to 254"
183,278,1,"undirected",61,208,"node 183 to 278"
183,280,1,"undirected",61,208,"node 183 to 280"
183,324,1,"undirected",61,208,"node 183 to 324"
183,364,1,"undirected",61,208,"node 183 to 364"
183,597,1,"undirected",61,208,"node 183 to 597"
184,2,1,"undirected",61,208,"node 184 to 2"
184,26,1,"undirected",61,208,"node 184 to 26"
184,55,1,"undirected",61,208,"node 184 to 55"
184,77,1,"undirected",61,208,"node 184 to 77"
184,110,1,"undirected",61,208,"node 184 to 110"
184,118,1,"undirected",61,208,"node 184 to 118"
184,123,1,"undirected",61,208,"node 184 to 123"
184,185,1,"undirected",61,208,"node 184 to 185"
184,196,1,"undirected",61,208,"node 184 to 196"
184,251,1,"undirected",61,208,"node 184 to 251"
184,452,1,"undirected",61,208,"node 184 to 452"
184,539,1,"undirected",61,208,"node 184 to 539"
185,1,1,"undirected",61,208,"node 185 to 1"
185,66,1,"undirected",61,208,"node 185 to 66"
185,77,1,"undirected",61,208,"node 185 to 77"
185,147,1,"undirected",61,208,"node 185 to 147"
185,177,1,"undirected",61,208,"node 185 to 177"
185,184,1,"undirected",61,208,"node 185 to 184"
185,196,1,"undirected",61,208,"node 185 to 196"
185,382,1,"undirected",61,208,"node 185 to 382"
185,483,1,"undirected",61,208,"node 185 to 483"
186,2,1,"undirected",62,208,"node 186 to 2"
186,15,1,"undirected",62,208,"node 186 to 15"
186,17,1,"undirected",62,208,"node 186 to 17"
186,38,1,"undirected",62,208,"node 186 to 38"
186,65,1,"undirected",62,208,"node 186 to 65"
186,126,1,"undirected",62,208,"node 186 to 126"
186,167,1,"undirected",62,208,"node 186 to 167"
186,183,1,"undirected",62,208,"node 186 to 183"
186,188,1,"undirected",62,208,"node 186 to 188"
187,2,1,"undirected",62,208,"node 187 to 2"
187,5,1,"undirected",62,208,"node 187 to 5"
187,7,1,"undirected",62,208,"node 187 to 7"
187,16,1,"undirected",62,208,"node 187 to 16"
187,23,1,"undirected",62,208,"node 187 to 23"
187,42,1,"undirected",62,208,"node 187 to 42"
187,58,1,"undirected",62,208,"node 187 to 58"
187,69,1,"undirected",62,208,"node 187 to 69"
187,74,1,"undirected",62,208,"node 187 to 74"
187,78,1,"undirected",62,208,"node 187 to 78"
187,87,1,"undirected",62,208,"node 187 to 87"
187,96,1,"undirected",62,208,"node 187 to 96"
187,104,1,"undirected",62,208,"node 187 to 104"
187,105,1,"undirected",62,208,"node 187 to 105"
187,122,1,"undirected",62,208,"node 187 to 122"
187,140,1,"undirected",62,208,"node 187 to 140"
187,142,1,"undirected",62,208,"node 187 to 142"
187,173,1,"undirected",62,208,"node 187 to 173"
187,179,1,"undirected",62,208,"node 187 to 179"
187,207,1,"undirected",62,208,"node 187 to 207"
187,221,1,"undirected",62,208,"node 187 to 221"
187,226,1,"undirected",62,208,"node 187 to 226"
187,241,1,"undirected",62,208,"node 187 to 241"
187,255,1,"undirected",62,208,"node 187 to 255"
187,266,1,"undirected",62,208,"node 187 to 266"
187,274,1,"undirected",62,208,"node 187 to 274"
187,298,1,"undirected",62,208,"node 187 to 298"
187,329,1,"undirected",62,208,"node 187 to 329"
187,337,1,"undirected",62,208,"node 187 to 337"
187,386,1,"undirected",62,208,"node 187 to 386"
187,451,1,"undirected",62,208,"node 187 to 451"
187,474,1,"undirected",62,208,"node 187 to 474"
188,2,1,"undirected",62,208,"node 188 to 2"
188,32,1,"undirected",62,208,"node 188 to 32"
188,43,1,"undirected",62,208,"node 188 to 43"
188,45,1,"undirected",62,208,"node 188 to 45"
188,66,1,"undirected",62,208,"node 188 to 66"
188,71,1,"undirected",62,208,"node 188 to 71"
188,73,1,"undirected",62,208,"node 188 to 73"
188,84,1,"undirected",62,208,"node 188 to 84"
188,141,1,"undirected",62,208,"node 188 to 141"
188,186,1,"undirected",62,208,"node 188 to 186"
188,235,1,"undirected",62,208,"node 188 to 235"
188,239,1,"undirected",62,208,"node 188 to 239"
188,269,1,"undirected",62,208,"node 188 to 269"
188,318,1,"undirected",62,208,"node 188 to 318"
188,619,1,"undirected",62,208,"node 188 to 619"
189,2,1,"undirected",63,208,"node 189 to 2"
189,28,1,"undirected",63,208,"node 189 to 28"
189,98,1,"undirected",63,208,"node 189 to 98"
189,128,1,"undirected",63,208,"node 189 to 128"
189,146,1,"undirected",63,208,"node 189 to 146"
189,200,1,"undirected",63,208,"node 189 to 200"
189,223,1,"undirected",63,208,"node 189 to 223"
189,261,1,"undirected",63,208,"node 189 to 261"
189,290,1,"undirected",63,208,"node 189 to 290"
189,365,1,"undirected",63,208,"node 189 to 365"
189,405,1,"undirected",63,208,"node 189 to 405"
189,545,1,"undirected",63,208,"node 189 to 545"
190,2,1,"undirected",63,208,"node 190 to 2"
190,7,1,"undirected",63,208,"node 190 to 7"
190,57,1,"undirected",63,208,"node 190 to 57"
190,58,1,"undirected",63,208,"node 190 to 58"
190,150,1,"undirected",63,208,"node 190 to 150"
190,358,1,"undirected",63,208,"node 190 to 358"
190,540,1,"undirected",63,208,"node 190 to 540"
191,3,1,"undirected",63,208,"node 191 to 3"
191,7,1,"undirected",63,208,"node 191 to 7"
191,14,1,"undirected",63,208,"node 191 to 14"
191,35,1,"undirected",63,208,"node 191 to 35"
191,53,1,"undirected",63,208,"node 191 to 53"
191,78,1,"undirected",63,208,"node 191 to 78"
191,142,1,"undirected",63,208,"node 191 to 142"
191,181,1,"undirected",63,208,"node 191 to 181"
191,581,1,"undirected",63,208,"node 191 to 581"
192,2,1,"undirected",64,208,"node 192 to 2"
192,39,1,"undirected",64,208,"node 192 to 39"
192,43,1,"undirected",64,208,"node 192 to 43"
192,66,1,"undirected",64,208,"node 192 to 66"
192,76,1,"undirected",64,208,"node 192 to 76"
192,212,1,"undirected",64,208,"node 192 to 212"
192,343,1,"undirected",64,208,"node 192 to 343"
192,505,1,"undirected",64,208,"node 192 to 505"
193,1,1,"undirected",64,208,"node 193 to 1"
193,11,1,"undirected",64,208,"node 193 to 11"
193,75,1,"undirected",64,208,"node 193 to 75"
193,92,1,"undirected",64,208,"node 193 to 92"
193,105,1,"undirected",64,208,"node 193 to 105"
193,120,1,"undirected",64,208,"node 193 to 120"
193,124,1,"undirected",64,208,"node 193 to 124"
193,275,1,"undirected",64,208,"node 193 to 275"
194,6,1,"undirected",64,208,"node 194 to 6"
194,32,1,"undirected",64,208,"node 194 to 32"
194,45,1,"undirected",64,208,"node 194 to 45"
194,50,1,"undirected",64,208,"node 194 to 50"
194,63,1,"undirected",64,208,"node 194 to 63"
194,66,1,"undirected",64,208,"node 194 to 66"
194,75,1,"undirected",64,208,"node 194 to 75"
194,79,1,"undirected",64,208,"node 194 to 79"
194,101,1,"undirected",64,208,"node 194 to 101"
194,125,1,"undirected",64,208,"node 194 to 125"
194,147,1,"undirected",64,208,"node 194 to 147"
194,156,1,"undirected",64,208,"node 194 to 156"
194,214,1,"undirected",64,208,"node 194 to 214"
194,333,1,"undirected",64,208,"node 194 to 333"
195,2,1,"undirected",65,208,"node 195 to 2"
195,3,1,"undirected",65,208,"node 195 to 3"
195,10,1,"undirected",65,208,"node 195 to 10"
195,24,1,"undirected",65,208,"node 195 to 24"
195,69,1,"undirected",65,208,"node 195 to 69"
195,74,1,"undirected",65,208,"node 195 to 74"
195,83,1,"undirected",65,208,"node 195 to 83"
195,117,1,"undirected",65,208,"node 195 to 117"
195,201,1,"undirected",65,208,"node 195 to 201"
195,209,1,"undirected",65,208,"node 195 to 209"
195,210,1,"undirected",65,208,"node 195 to 210"
195,282,1,"undirected",65,208,"node 195 to 282"
195,300,1,"undirected",65,208,"node 195 to 300"
195,314,1,"undirected",65,208,"node 195 to 314"
195,317,1,"undirected",65,208,"node 195 to 317"
195,361,1,"undirected",65,208,"node 195 to 361"
195,370,1,"undirected",65,208,"node 195 to 370"
195,498,1,"undirected",65,208,"node 195 to 498"
195,509,1,"undirected",65,208,"node 195 to 509"
196,2,1,"undirected",65,208,"node 196 to 2"
196,8,1,"undirected",65,208,"node 196 to 8"
196,47,1,"undirected",65,208,"node 196 to 47"
196,64,1,"undirected",65,208,"node 196 to 64"
196,73,1,"undirected",65,208,"node 196 to 73"
196,82,1,"undirected",65,208,"node 196 to 82"
196,95,1,"undirected",65,208,"node 196 to 95"
196,100,1,"undirected",65,208,"node 196 to 100"
196,118,1,"undirected",65,208,"node 196 to 118"
196,120,1,"undirected",65,208,"node 196 to 120"
196,130,1,"undirected",65,208,"node 196 to 130"
196,156,1,"undirected",65,208,"node 196 to 156"
196,163,1,"undirected",65,208,"node 196 to 163"
196,184,1,"undirected",65,208,"node 196 to 184"
196,185,1,"undirected",65,208,"node 196 to 185"
196,247,1,"undirected",65,208,"node 196 to 247"
196,278,1,"undirected",65,208,"node 196 to 278"
197,2,1,"undirected",65,208,"node 197 to 2"
197,11,1,"undirected",65,208,"node 197 to 11"
197,36,1,"undirected",65,208,"node 197 to 36"
197,45,1,"undirected",65,208,"node 197 to 45"
197,47,1,"undirected",65,208,"node 197 to 47"
197,52,1,"undirected",65,208,"node 197 to 52"
197,101,1,"undirected",65,208,"node 197 to 101"
197,128,1,"undirected",65,208,"node 197 to 128"
197,139,1,"undirected",65,208,"node 197 to 139"
197,147,1,"undirected",65,208,"node 197 to 147"
197,304,1,"undirected",65,208,"node 197 to 304"
197,322,1,"undirected",65,208,"node 197 to 322"
197,349,1,"undirected",65,208,"node 197 to 349"
197,392,1,"undirected",65,208,"node 197 to 392"
197,398,1,"undirected",65,208,"node 197 to 398"
197,467,1,"undirected",65,208,"node 197 to 467"
197,595,1,"undirected",65,208,"node 197 to 595"
198,64,1,"undirected",66,208,"node 198 to 64"
198,107,1,"undirected",66,208,"node 198 to 107"
198,169,1,"undirected",66,208,"node 198 to 169"
198,173,1,"undirected",66,208,"node 198 to 173"
198,293,1,"undirected",66,208,"node 198 to 293"
199,2,1,"undirected",66,208,"node 199 to 2"
199,3,1,"undirected",66,208,"node 199 to 3"
199,13,1,"undirected",66,208,"node 199 to 13"
199,22,1,"undirected",66,208,"node 199 to 22"
199,24,1,"undirected",66,208,"node 199 to 24"
199,45,1,"undirected",66,208,"node 199 to 45"
199,139,1,"undirected",66,208,"node 199 to 139"
199,140,1,"undirected",66,208,"node 199 to 140"
199,147,1,"undirected",66,208,"node 199 to 147"
199,177,1,"undirected",66,208,"node 199 to 177"
199,245,1,"undirected",66,208,"node 199 to 245"
199,252,1,"undirected",66,208,"node 199 to 252"
199,259,1,"undirected",66,208,"node 199 to 259"
199,294,1,"undirected",66,208,"node 199 to 294"
199,387,1,"undirected",66,208,"node 199 to 387"
200,2,1,"undirected",66,208,"node 200 to 2"
200,28,1,"undirected",66,208,"node 200 to 28"
200,59,1,"undirected",66,208,"node 200 to 59"
200,73,1,"undirected",66,208,"node 200 to 73"
200,83,1,"undirected",66,208,"node 200 to 83"
200,100,1,"undirected",66,208,"node 200 to 100"
200,103,1,"undirected",66,208,"node 200 to 103"
200,173,1,"undirected",66,208,"node 200 to 173"
200,189,1,"undirected",66,208,"node 200 to 189"
200,255,1,"undirected",66,208,"node 200 to 255"
200,272,1,"undirected",66,208,"node 200 to 272"
200,383,1,"undirected",66,208,"node 200 to 383"
200,438,1,"undirected",66,208,"node 200 to 438"
200,485,1,"undirected",66,208,"node 200 to 485"
200,578,1,"undirected",66,208,"node 200 to 578"
201,5,1,"undirected",67,208,"node 201 to 5"
201,7,1,"undirected",67,208,"node 201 to 7"
201,25,1,"undirected",67,208,"node 201 to 25"
201,33,1,"undirected",67,208,"node 201 to 33"
201,55,1,"undirected",67,208,"node 201 to 55"
201,62,1,"undirected",67,208,"node 201 to 62"
201,114,1,"undirected",67,208,"node 201 to 114"
201,132,1,"undirected",67,208,"node 201 to 132"
201,195,1,"undirected",67,208,"node 201 to 195"
201,211,1,"undirected",67,208,"node 201 to 211"
201,226,1,"undirected",67,208,"node 201 to 226"
201,235,1,"undirected",67,208,"node 201 to 235"
201,304,1,"undirected",67,208,"node 201 to 304"
202,2,1,"undirected",67,208,"node 202 to 2"
202,13,1,"undirected",67,208,"node 202 to 13"
202,28,1,"undirected",67,208,"node 202 to 28"
202,48,1,"undirected",67,208,"node 202 to 48"
202,59,1,"undirected",67,208,"node 202 to 59"
202,69,1,"undirected",67,208,"node 202 to 69"
202,78,1,"undirected",67,208,"node 202 to 78"
202,94,1,"undirected",67,208,"node 202 to 94"
202,118,1,"undirected",67,208,"node 202 to 118"
202,144,1,"undirected",67,208,"node 202 to 144"
202,212,1,"undirected",67,208,"node 202 to 212"
202,336,1,"undirected",67,208,"node 202 to 336"
202,427,1,"undirected",67,208,"node 202 to 427"
202,442,1,"undirected",67,208,"node 202 to 442"
202,470,1,"undirected",67,208,"node 202 to 470"
203,1,1,"undirected",67,208,"node 203 to 1"
203,2,1,"undirected",67,208,"node 203 to 2"
203,31,1,"undirected",67,208,"node 203 to 31"
203,55,1,"undirected",67,208,"node 203 to 55"
203,71,1,"undirected",67,208,"node 203 to 71"
203,76,1,"undirected",67,208,"node 203 to 76"
203,141,1,"undirected",67,208,"node 203 to 141"
203,150,1,"undirected",67,208,"node 203 to 150"
203,158,1,"undirected",67,208,"node 203 to 158"
203,171,1,"undirected",67,208,"node 203 to 171"
203,226,1,"undirected",67,208,"node 203 to 226"
203,377,1,"undirected",67,208,"node 203 to 377"
203,464,1,"undirected",67,208,"node 203 to 464"
203,597,1,"undirected",67,208,"node 203 to 597"
204,14,1,"undirected",68,208,"node 204 to 14"
204,21,1,"undirected",68,208,"node 204 to 21"
204,54,1,"undirected",68,208,"node 204 to 54"
204,77,1,"undirected",68,208,"node 204 to 77"
204,131,1,"undirected",68,208,"node 204 to 131"
204,158,1,"undirected",68,208,"node 204 to 158"
204,175,1,"undirected",68,208,"node 204 to 175"
204,206,1,"undirected",68,208,"node 204 to 206"
204,333,1,"undirected",68,208,"node 204 to 333"
204,413,1,"undirected",68,208,"node 204 to 413"
204,536,1,"undirected",68,208,"node 204 to 536"
205,1,1,"undirected",68,208,"node 205 to 1"
205,4,1,"undirected",68,208,"node 205 to 4"
205,13,1,"undirected",68,208,"node 205 to 13"
205,25,1,"undirected",68,208,"node 205 to 25"
205,66,1,"undirected",68,208,"node 205 to 66"
205,77,1,"undirected",68,208,"node 205 to 77"
206,2,1,"undirected",68,208,"node 206 to 2"
206,11,1,"undirected",68,208,"node 206 to 11"
206,22,1,"undirected",68,208,"node 206 to 22"
206,27,1,"undirected",68,208,"node 206 to 27"
206,38,1,"undirected",68,208,"node 206 to 38"
206,44,1,"undirected",68,208,"node 206 to 44"
206,55,1,"undirected",68,208,"node 206 to 55"
206,93,1,"undirected",68,208,"node 206 to 93"
206,117,1,"undirected",68,208,"node 206 to 117"
206,125,1,"undirected",68,208,"node 206 to 125"
206,159,1,"undirected",68,208,"node 206 to 159"
206,166,1,"undirected",68,208,"node 206 to 166"
206,173,1,"undirected",68,208,"node 206 to 173"
206,204,1,"undirected",68,208,"node 206 to 204"
206,210,1,"undirected",68,208,"node 206 to 210"
206,233,1,"undirected",68,208,"node 206 to 233"
206,238,1,"undirected",68,208,"node 206 to 238"
206,324,1,"undirected",68,208,"node 206 to 324"
206,405,1,"undirected",68,208,"node 206 to 405"
206,458,1,"undirected",68,208,"node 206 to 458"
206,467,1,"undirected",68,208,"node 206 to 467"
206,514,1,"undirected",68,208,"node 206 to 514"
206,543,1,"undirected",68,208,"node 206 to 543"
207,11,1,"undirected",69,208,"node 207 to 11"
207,23,1,"undirected",69,208,"node 207 to 23"
207,38,1,"undirected",69,208,"node 207 to 38"
207,54,1,"undirected",69,208,"node 207 to 54"
207,66,1,"undirected",69,208,"node 207 to 66"
207,85,1,"undirected",69,208,"node 207 to 85"
207,87,1,"undirected",69,208,"node 207 to 87"
207,95,1,"undirected",69,208,"node 207 to 95"
207,109,1,"undirected",69,208,"node 207 to 109"
207,112,1,"undirected",69,208,"node 207 to 112"
207,139,1,"undirected",69,208,"node 207 to 139"
207,147,1,"undirected",69,208,"node 207 to 147"
207,152,1,"undirected",69,208,"node 207 to 152"
207,187,1,"undirected",69,208,"node 207 to 187"
207,411,1,"undirected",69,208,"node 207 to 411"
207,481,1,"undirected",69,208,"node 207 to 481"
207,560,1,"undirected",69,208,"node 207 to 560"
208,2,1,"undirected",69,208,"node 208 to 2"
208,9,1,"undirected",69,208,"node 208 to 9"
208,47,1,"undirected",69,208,"node 208 to 47"
208,131,1,"undirected",69,208,"node 208 to 131"
209,15,1,"undirected",69,208,"node 209 to 15"
209,30,1,"undirected",69,208,"node 209 to 30"
209,32,1,"undirected",69,208,"node 209 to 32"
209,74,1,"undirected",69,208,"node 209 to 74"
209,86,1,"undirected",69,208,"node 209 to 86"
209,98,1,"undirected",69,208,"node 209 to 98"
209,101,1,"undirected",69,208,"node 209 to 101"
209,107,1,"undirected",69,208,"node 209 to 107"
209,129,1,"undirected",69,208,"node 209 to 129"
209,132,1,"undirected",69,208,"node 209 to 132"
209,158,1,"undirected",69,208,"node 209 to 158"
209,195,1,"undirected",69,208,"node 209 to 195"
209,295,1,"undirected",69,208,"node 209 to 295"
209,424,1,"undirected",69,208,"node 209 to 424"
209,466,1,"undirected",69,208,"node 209 to 466"
209,476,1,"undirected",69,208,"node 209 to 476"
209,549,1,"undirected",69,208,"node 209 to 549"
210,2,1,"undirected",70,208,"node 210 to 2"
210,23,1,"undirected",70,208,"node 210 to 23"
210,25,1,"undirected",70,208,"node 210 to 25"
210,74,1,"undirected",70,208,"node 210 to 74"
210,75,1,"undirected",70,208,"node 210 to 75"
210,106,1,"undirected",70,208,"node 210 to 106"
210,118,1,"undirected",70,208,"node 210 to 118"
210,127,1,"undirected",70,208,"node 210 to 127"
210,148,1,"undirected",70,208,"node 210 to 148"
210,176,1,"undirected",70,208,"node 210 to 176"
210,195,1,"undirected",70,208,"node 210 to 195"
210,206,1,"undirected",70,208,"node 210 to 206"
210,219,1,"undirected",70,208,"node 210 to 219"
210,240,1,"undirected",70,208,"node 210 to 240"
210,251,1,"undirected",70,208,"node 210 to 251"
210,260,1,"undirected",70,208,"node 210 to 260"
210,302,1,"undirected",70,208,"node 210 to 302"
210,348,1,"undirected",70,208,"node 210 to 348"
210,393,1,"undirected",70,208,"node 210 to 393"
210,503,1,"undirected",70,208,"node 210 to 503"
210,524,1,"undirected",70,208,"node 210 to 524"
211,2,1,"undirected",70,208,"node 211 to 2"
211,15,1,"undirected",70,208,"node 211 to 15"
211,17,1,"undirected",70,208,"node 211 to 17"
211,23,1,"undirected",70,208,"node 211 to 23"
211,59,1,"undirected",70,208,"node 211 to 59"
211,107,1,"undirected",70,208,"node 211 to 107"
211,131,1,"undirected",70,208,"node 211 to 131"
211,201,1,"undirected",70,208,"node 211 to 201"
211,245,1,"undirected",70,208,"node 211 to 245"
211,537,1,"undirected",70,208,"node 211 to 537"
212,2,1,"undirected",70,208,"node 212 to 2"
212,7,1,"undirected",70,208,"node 212 to 7"
212,11,1,"undirected",70,208,"node 212 to 11"
212,15,1,"undirected",70,208,"node 212 to 15"
212,23,1,"undirected",70,208,"node 212 to 23"
212,55,1,"undirected",70,208,"node 212 to 55"
212,69,1,"undirected",70,208,"node 212 to 69"
212,75,1,"undirected",70,208,"node 212 to 75"
212,85,1,"undirected",70,208,"node 212 to 85"
212,93,1,"undirected",70,208,"node 212 to 93"
212,118,1,"undirected",70,208,"node 212 to 118"
212,192,1,"undirected",70,208,"node 212 to 192"
212,202,1,"undirected",70,208,"node 212 to 202"
